sector_id|Zip|submarket_id|market_id|Sector|Latitude|Longitude|Median Age|Distance to Airport|Distance to Railroad|Airport Volume|Area (Square Miles)|Distance to CBD|Cost of Living Index|Mean Commute Time|Crime Rate (Quintile)|Civilian Employment Growth|grade_id|Grade|Homeownership Rate|Housing Affordability|Housing Affordability (Quintile)|Distance to Interstate|Miles of Interstate|% Office|Population Density|Distance to Railroad|Median Gross Rent|Distance to Seaport|Seaport TEUs|Walk Score Description|Rank - Median Age|Rank - Distance to Airport|Rank - Distance to Railroad|Rank - Airport Volume|Rank - Area (Square Miles)|Rank - Distance to CBD|Rank - Cost of Living Index|Rank - Mean Commute Time|Rank - Crime Rate|Rank - Civilian Employment Growth|Rank - grade_id|Rank - Homeownership Rate|Rank - Housing Affordability|Rank - Distance to Interstate|Rank - Miles of Interstate|Rank - % Office|Rank - Population Density|Rank - Distance to Railroad|Rank - Median Gross Rent|Rank - School Rating|Rank - Distance to Seaport|Rank - Seaport TEUs|Rank - Walk Score
1|1915|1539|154|Apartment|42.5706652|-70.8675827|43.67650317|16.00097561|16.75058273|18759742|15.09330264|17.51580622||23.25634081|Safe|-0.10944735|10|A|0.58517874|54.47588138|Expensive|4.95072788|0|0.23002421|2784.90307907|17.50018985|1336.00091668|17.05828904|270881||4137|3374|4606|1727|4063|3698||2834|2051|4671|1058|2581|1560|4191|3027|2534|2884|5022|2828|2436|1040|4465|1921
1|1921|1539|154|Apartment|42.6831083|-71.0183302|47.71492169|22.12896307|21.83789553|18759742|23.55633796|22.41562762||23.25634081|Very Safe|-0.10944735|12|A++|0.97340659|75.49722947|Very Expensive|2.14463289|4.74493727|0.33108108|353.61713965|21.54682799|936.96433926|23.23628651|270881||4840|4331|5021|1653|4593|4330||2812|13|4580|180|10|293|2816|448|993|4841|5062|4774|370|1474|4373|5158
1|1922|1539|154|Apartment|42.7573131|-70.9142408|45.94881817|27.64891635|27.72806862|18759742|9.58764494|28.41772654||23.25634081|Very Safe|-0.10944735|10|A|0.87385393|58.73526608|Very Expensive|1.2802395|2.15561349|0.30508475|344.16565141|27.80722089|1425.63501219|28.76536704|270881||4605|4810|5189|1703|3265|4827||2828|792|4637|716|203|1142|1900|1306|1291|4855|5102|2411|1525|1766|4431|2726
1|1923|1539|154|Apartment|42.5741744|-70.9505165|44.91146587|14.86911354|15.12511448|18759742|13.20261416|15.79073811||23.25634081|Safe|-0.10944735|9|A-|0.69259346|52.06596636|Expensive|0.88920037|3.38259479|0.21520147|2094.7332486|15.38111542|1494.73369886|15.98406443|270881||4413|3150|4422|1747|3844|3426||2835|2044|4693|1340|1579|1863|1362|782|2828|3400|4987|2096|2645|957|4487|3020
1|1929|1539|154|Apartment|42.6404197|-70.7711718|48.40495313|22.60844402|23.47917557|18759742|13.97193474|24.29086888||23.25634081|Very Safe|-0.10944735|10|A|0.66918154|68.29293728|Very Expensive|10.274596|0|0.10067114|267.67263522|24.34990712|1243.40679375|23.6237402|270881||4912|4391|5091|1698|3944|4514||2825|791|4630|667|1834|531|4989|2813|4982|4930|5080|3338|1991|1495|4424|4435
1|1930|1539|154|Apartment|42.61991|-70.6818235|51.70842534|24.26341633|25.45342118|18759742|26.19339204|26.29486277||23.25634081|Safe|-0.10944735|9|A-|0.5546136|54.05277286|Expensive|14.39031092|0|0.16647919|1155.51038865|26.64342603|1221.360574|25.17347322|270881||5089|4557|5147|1760|4689|4665||2838|2128|4708|1553|2857|1596|5184|3352|3914|4109|5097|3447|3043|1585|4502|2347
1|1937|1539|154|Apartment|42.5857233|-70.9840508|39.95587637|15.43372896|15.43768756|18759742|0.07305535|16.0508972||23.25634081|Safe|-0.10944735|9|A-|0.06123894|53.80056991|Expensive|1.05413331|0|0.08394161|2399.014077|15.44164615|1425.63501219|16.55092563|270881||3082|3267|4468|1765|104|3467||2840|1563|4713|1616|5228|1643|1594|3386|5134|3179|4992|2412|2459|1000|4507|2727
1|1938|1539|154|Apartment|42.68386|-70.8426662|48.98334566|23.68885782|24.17546779|18759742|30.43159894|24.93505645||23.25634081|Very Safe|-0.10944735|10|A|0.67960575|60.38424332|Very Expensive|6.67070753|0|0.16893733|460.10488625|24.66207775|1194.9051103|24.77532888|270881||4953|4500|5114|1702|4820|4562||2827|1319|4635|703|1724|1016|4573|2832|3835|4735|5082|3580|890|1553|4429|2806
1|1940|1539|154|Apartment|42.5341456|-71.0383332|41.3507154|11.9390996|11.59086558|18759742|10.54840127|12.07287975||23.25634081|Very Safe|-0.10944735|11|A+|0.79570464|61.49205172|Very Expensive|1.34015906|3.48380745|0.3425|1287.56059021|11.24263155|2107.61860784|13.02498788|270881||3537|2522|3754|1684|3433|2636||2819|333|4615|453|685|923|1979|754|869|3990|4829|522|568|700|4409|4549
1|1944|1539|154|Apartment|42.5766364|-70.7671544|50.42288576|19.14892968|20.27195637|18759742|9.22894468|21.09488915||23.25634081|Very Safe|-0.10944735|12|A++|0.66776705|80.16269629|Very Expensive|9.94377173|0|0.29943503|586.08123537|21.39498305|1304.03389805|20.09694902|270881||5031|3919|4904|1656|3188|4186||2813|770|4583|189|1850|207|4964|2515|1377|4601|5059|3010|828|1261|4376|3472
1|1945|1539|154|Apartment|42.5018348|-70.8591263|48.09227048|12.18569291|13.34551316|18759742|4.38602726|14.13230176||23.25634081|Very Safe|-0.10944735|11|A+|0.73401641|64.41073818|Very Expensive|5.87123445|0|0.23613596|4705.04533825|14.5053334|1661.18265796|13.15272372|270881||4878|2580|4145|1668|1831|3086||2815|613|4598|303|1194|738|4414|2586|2420|1744|4963|1491|1970|714|4392|1792
1|1949|1539|154|Apartment|42.6066659|-71.0103158|42.94130298|16.83983193|16.64311992|18759742|13.45431867|17.21709833||23.25634081|Very Safe|-0.10944735|10|A|0.8465208|56.73777593|Expensive|1.83531303|0.80031168|0.17973856|732.09646538|16.44640791|1733.93518312|17.94950513|270881||3962|3545|4599|1725|3872|3649||2832|953|4668|1043|338|1316|2531|2041|3618|4469|5011|1298|1057|1115|4462|4823
1|1950|1539|154|Apartment|42.8123585|-70.8910953|49.4409862|31.60086588|31.69387623|18759742|8.34812098|32.39591842||23.25634081|Safe|-0.10944735|10|A|0.70299191|59.42013222|Very Expensive|1.15879804|3.35352519|0.2377892|2170.59102505|31.78688658|1404.3441979|32.71621259|270881||4979|5011|5209|1693|2999|5005||2823|1813|4624|566|1483|1090|1747|793|2388|3329|5130|2517|1987|1959|4418|1739
1|1951|1539|154|Apartment|42.7733507|-70.8502113|54.20133206|29.44927192|29.72919251|18759742|13.76548731|30.46635848||23.25634081|Very Safe|-0.10944735|10|A|0.64766048|59.84260215|Very Expensive|3.70138096|0.23951261|0.16666667|274.76026384|30.0091131|1453.94819233|30.55401804|270881||5173|4897|5200|1711|3916|4917||2830|677|4647|800|2065|1055|3761|2335|3890|4925|5119|2296|419|1858|4441|4835
1|1952|1539|154|Apartment|42.8447926|-70.8414757|46.1634585|34.3332274|34.5386627|18759742|15.40360178|35.27031813||23.25634081|Safe|-0.10944735|9|A-|0.59792077|48.46085056|Expensive|3.02344822|2.84877949|0.08394161|603.3562445|34.744098|1481.50596702|35.44203422|270881||4635|5110|5232|1764|4095|5105||2839|2255|4712|1615|2484|2395|3449|982|5133|4583|5147|2155|2047|2053|4506|3272
1|1960|1539|154|Apartment|42.5342793|-70.9697817|46.23231008|11.98339167|12.2333626|18759742|15.99722806|12.86533378||23.25634081|Safe|-0.10944735|8|B+|0.63490636|49.62395642|Expensive|0.66009062|2.25878232|0.15661816|3309.62847301|12.48333353|1448.4366374|13.10059428|270881||4644|2528|3910|1780|4136|2804||2841|2429|4730|1975|2176|2228|982|1253|4100|2523|4893|2321|4639|707|4524|2387
1|1966|1539|154|Apartment|42.6407154|-70.6202481|55.77072374|27.48292831|28.73653076|18759742|6.99158228|29.5860201||23.25634081|Very Safe|-0.10944735|10|A|0.55008538|56.32444638|Expensive|18.52544774|0|0.14210526|1039.00064907|29.99013321|1417.57192975|28.36063134|270881||5193|4795|5195|1726|2615|4878||2833|1352|4669|1046|2897|1362|5256|3023|4393|4202|5118|2451|2015|1745|4463|3383
1|1969|1539|154|Apartment|42.7208733|-70.8912204|44.60157376|25.41598555|25.63642279|18759742|17.49205115|26.350551||23.25634081|Very Safe|-0.10944735|10|A|0.77517795|54.70784881|Expensive|3.38821637|0.65512188|0.13488372|362.65819148|25.85686003|1390.01415507|26.52670943|270881||4341|4655|5154|1714|4254|4672||2831|628|4653|866|845|1542|3615|2110|4515|4830|5088|2575|1048|1647|4447|4145
1|1970|1539|154|Apartment|42.5244352|-70.8708593|36.07876678|13.12436771|14.08905368|18759742|8.10903316|14.86220011||23.25634081|Safe|-0.10944735|9|A-|0.47579288|49.56042136|Expensive|5.0897412|0|0.23394899|5360.4051822|15.05373965|1361.35406939|14.14443261|270881||1766|2797|4273|1759|2934|3231||2837|3395|4707|1542|3494|2239|4235|3343|2460|1460|4979|2722|4175|806|4501|938
1|1982|1539|154|Apartment|42.6262226|-70.8572297|40.27637647|19.71416254|20.3039366|18759742|14.18455056|21.06498416||23.25634081|Very Safe|-0.10944735|11|A+|0.7205067|68.24136249|Very Expensive|5.83935506|0|0.28368794|569.5008314|20.89371066|1280.88536732|20.79098978|270881||3190|4013|4908|1678|3969|4184||2816|409|4609|416|1305|534|4407|2658|1619|4617|5052|3128|390|1311|4403|5164
1|1983|1539|154|Apartment|42.6413794|-70.9434401|42.94212081|19.50295638|19.63611404|18759742|11.92312466|20.30712747||23.25634081|Very Safe|-0.10944735|11|A+|0.87236914|66.56183953|Very Expensive|1.72606968|0.95607368|0.29365079|553.41775539|19.7692717|1425.63501219|20.61971486|270881||3963|3972|4840|1688|3658|4080||2820|14|4619|503|212|618|2416|1957|1445|4629|5044|2410|1981|1299|4413|4731
1|1984|1539|154|Apartment|42.6006329|-70.8833029|27.21621123|17.57939664|18.13307641|18759742|7.66029249|18.87667076||23.25634081|Very Safe|-0.10944735|11|A+|0.91410165|68.0072929|Very Expensive|4.05841922|0|0.20779221|684.79597164|18.68675619|1425.63501219|18.66495182|270881||159|3669|4738|1681|2830|3896||2817|37|4612|439|70|546|3896|2673|2972|4508|5032|2409|1019|1162|4406|4350
1|1985|1539|154|Apartment|42.7995647|-70.9644283|48.02572712|30.24304552|30.10246118|18759742|13.45112096|30.7450458||23.25634081|Very Safe|-0.10944735|10|A|0.88550204|55.91897773|Expensive|2.43320644|0.47902522|0.24285714|343.03417372|29.96187684|2218.95201756|31.36005778|270881||4872|4947|5202|1692|3871|4930||2822|76|4623|555|148|1409|3033|2210|2288|4857|5117|412|614|1901|4417|5151
1|2019|1542|154|Apartment|42.0766822|-71.4744898|41.25331705|24.48546003|17.13516772|1940806|18.34888047|28.90999073||24.87239114|Very Safe|-0.10944735|8|B+|0.77676295|47.23681151|Expensive|2.27912162|2.56749945|0.11025641|934.07872206|9.78487541|1264.35070251|30.27077882|270881||3497|4579|4656|4833|4302|4848||3431|1021|4739|2290|835|2596|2918|1106|4890|4290|4729|3219|4586|1844|4533|4555
1|2021|1540|154|Apartment|42.1757371|-71.1253849|42.01532984|14.29620081|9.09775275|18759742|18.79662076|13.18392872||30.90632665|Very Safe|-0.10944735|10|A|0.73641631|53.95192427|Expensive|1.88954095|4.25072816|0.22707889|1239.67124007|3.89930468|1829.83623902|13.24158124|270881||3723|3035|3060|1719|4336|2881||4887|1239|4661|949|1172|1617|2583|535|2596|4036|3620|1060|2007|725|4455|4030
1|2025|1541|154|Apartment|42.2364441|-70.8143089|45.88098973|13.14649041|11.35378524|18759742|9.78924716|15.14014276||8.51368122|Very Safe|-0.10944735|12|A++|0.65046764|77.51853826|Very Expensive|10.6907047|0|0.22710623|869.34385802|9.56108007|1860.70094667|12.53808594|270881||4592|2801|3698|1648|3302|3298||113|277|4575|145|2037|253|5019|2487|2595|4352|4714|966|1002|671|4368|2922
1|2026|1540|154|Apartment|42.2468719|-71.1794622|44.37873921|11.93969232|8.2152115|18759742|10.24433924|9.95819236||30.90632665|Safe|-0.10944735|9|A-|0.66177257|52.29054507|Expensive|0.99381711|3.97505304|0.22793296|2493.45119094|4.49073067|1779.1299336|11.12367742|270881||4290|2523|2720|1733|3379|2143||4891|1751|4679|1123|1920|1838|1512|613|2575|3111|3834|1194|3616|556|4473|2497
1|2030|1541|154|Apartment|42.2341598|-71.2911666|45.18423545|17.05897844|10.06180694|18759742|15.11855418|14.71901453||8.51368122|Very Safe|-0.10944735|12|A++|0.85477631|72.06599558|Very Expensive|4.41804641|0|0.39166667|398.87293728|3.06463544|3067.73147783|16.39529984|270881||4477|3595|3342|1626|4070|3196||110|43|4553|68|291|382|4024|2441|504|4792|3224|50|258|988|4346|5058
1|2032|1541|154|Apartment|42.1568817|-71.2161869|38.22454086|17.82878324|9.2374108|18759742|2.33969326|16.18203663||8.51368122|Very Safe|-0.10944735|10|A|0.7599822|59.91948525|Very Expensive|0.99955486|0.5571888|0.19379845|1917.89292995|0.64603835|1417.66577163|16.87472531|270881||2518|3701|3108|1695|1069|3486||118|455|4626|597|974|1050|1520|2164|3299|3555|1025|2448|2464|1020|4420|3331
1|2035|1541|154|Apartment|42.0613376|-71.2458016|41.99876605|25.12690076|12.73733648|1940806|19.84808352|22.75152089||8.51368122|Very Safe|-0.10944735|10|A|0.63286273|51.94558821|Expensive|0.68724769|5.88242818|0.21122112|889.86221283|0.34777219|1574.10008996|23.15878398|270881||3717|4637|4021|4827|4399|4367||127|1457|4670|1050|2187|1881|1022|275|2898|4334|517|1783|1533|1470|4464|3248
1|2038|1541|154|Apartment|42.0848585|-71.4105714|40.87588824|24.95103449|16.85012501|1940806|26.63225234|26.18221065||8.51368122|Very Safe|-0.10944735|10|A|0.79704376|55.27714742|Expensive|0.6572443|4.89016365|0.21882641|1248.90973186|8.74921552|1377.8887342|27.39169521|270881||3385|4621|4617|4823|4702|4656||122|483|4652|862|671|1472|973|422|2770|4027|4618|2637|1280|1684|4446|4251
1|2043|1540|154|Apartment|42.2160985|-70.8812702|46.39440029|11.99643625|9.04434247|18759742|22.15685146|13.46868746||30.90632665|Very Safe|-0.10944735|12|A++|0.76851599|66.70325631|Very Expensive|7.33128259|0|0.30470588|1059.12243721|6.0922487|2384.29866567|11.14777796|270881||4665|2531|3037|1658|4531|2950||4883|579|4585|194|909|612|4671|2519|1296|4183|4234|278|193|558|4378|4153
1|2045|1540|154|Apartment|42.2922529|-70.9239185|53.55448797|6.45283237|6.2623252|18759742|2.65805346|8.33677674||30.90632665|Safe|-0.10944735|9|A-|0.56784698|52.50393558|Expensive|6.27557374|0|0.17901235|3950.08339897|6.07181803|1441.82277147|5.75499118|270881||5151|1020|1898|1731|1204|1710||4890|2052|4676|1079|2732|1804|4495|3043|3631|2129|4224|2346|2469|194|4470|1559
1|2048|1541|154|Apartment|42.017302|-71.2164095|40.948116|23.01105214|12.08820616|1940806|20.10083013|25.02074423||8.51368122|Very Safe|-0.10944735|10|A|0.69404687|53.64290055|Expensive|0.86320046|5.62488735|0.22735043|1190.65597224|1.16536018|1331.59167274|25.13017554|270881||3409|4432|3883|4826|4412|4576||126|888|4666|1003|1564|1672|1322|308|2589|4074|1737|2849|1396|1583|4460|4210
1|2050|1541|154|Apartment|42.1151393|-70.7103308|45.19779097|22.86202828|19.39266535|18759742|29.07862706|24.58438953||8.51368122|Very Safe|-0.10944735|10|A|0.68091426|55.26415161|Expensive|19.89119915|0|0.1913215|905.87147382|15.92330242|1501.34756479|22.13213712|270881||4480|4416|4822|1697|4780|4540||119|1285|4629|661|1712|1473|5269|2807|3364|4322|5001|2060|412|1405|4423|2329
1|2052|1541|154|Apartment|42.1845991|-71.3053065|40.79764329|19.63252462|9.8787424|18759742|14.40222548|17.48645261||8.51368122|Very Safe|-0.10944735|12|A++|0.83381995|71.11093158|Very Expensive|5.87016523|0|0.26421405|891.55475927|0.12496019|1423.08348469|18.85319194|270881||3367|4002|3288|1642|3982|3690||112|83|4569|122|424|417|4413|2474|1903|4330|131|2419|363|1184|4362|3048
1|2053|1542|154|Apartment|42.1562029|-71.4303445|43.6845603|29.86444519|16.87633667|1940806|11.54277868|23.65041381||24.87239114|Very Safe|-0.10944735|10|A|0.84960967|58.89506638|Very Expensive|2.90777642|0.47768251|0.16611296|1155.69804138|3.88822816|1168.44964661|25.26233497|270881||4141|4925|4620|4824|3606|4460||3418|387|4655|905|322|1127|3371|2211|3923|4108|3612|3713|2003|1587|4449|4537
1|2054|1541|154|Apartment|42.1731025|-71.3637564|47.37561235|22.49390692|12.53993486|18759742|12.02170683|20.24732614||8.51368122|Very Safe|-0.10944735|10|A|0.7712992|50.20287601|Expensive|6.4373645|0|0.15183246|687.2095814|2.5859628|1828.73392804|21.75949146|270881||4798|4377|3975|1710|3672|4072||121|373|4646|790|881|2148|4521|2877|4201|4506|2946|1062|844|1385|4440|3522
1|2056|1541|154|Apartment|42.1136635|-71.3375546|42.69598764|27.32543245|15.50056276|1940806|14.86889254|22.20723416||8.51368122|Very Safe|-0.10944735|10|A|0.87629885|60.33780427|Very Expensive|4.4982232|0|0.21645022|766.63433673|3.67569307|1442.92508246|23.28990026|270881||3896|4782|4477|4822|4034|4306||120|279|4645|785|191|1022|4054|2875|2807|4444|3531|2342|2630|1477|4439|5128
1|2061|1541|154|Apartment|42.1645688|-70.8188439|41.0956982|16.73150251|13.21718688|18759742|20.94135586|18.253147||8.51368122|Very Safe|-0.10944735|12|A++|0.88833758|73.32201013|Very Expensive|11.41005138|0|0.37931034|528.45729986|9.70287124|491.63070036|15.91308669|270881||3448|3520|4126|1640|4457|3810||111|251|4567|119|138|342|5062|2472|576|4656|4725|5308|362|948|4360|2341
1|2062|1540|154|Apartment|42.1873602|-71.1959555|40.63352545|15.52894684|7.95175606|18759742|10.35838021|13.84031828||30.90632665|Safe|-0.10944735|10|A|0.55535302|50.32778873|Expensive|1.79427342|2.55327961|0.20547945|2839.49723487|0.37456529|1686.53581067|14.59379337|270881||3317|3288|2631|1723|3402|3019||4889|2043|4665|996|2849|2130|2493|1110|3016|2842|565|1413|2293|848|4459|1904
1|2066|1541|154|Apartment|42.2022731|-70.7581843|49.50142494|16.86205203|14.64984289|18759742|16.92665751|18.84689547||8.51368122|Very Safe|-0.10944735|11|A+|0.7703663|67.84687817|Very Expensive|13.70258879|0|0.19571046|1077.12705691|12.43763375|1230.1790619|16.2545876|270881||4984|3551|4343|1666|4213|3894||115|542|4596|279|888|553|5168|2571|3253|4174|4888|3403|611|975|4389|2517
1|2067|1541|154|Apartment|42.1076002|-71.1818279|42.75890563|19.79637354|11.99842907|18759742|22.6722764|18.54520458||8.51368122|Very Safe|-0.10944735|11|A+|0.82243118|60.19572811|Very Expensive|2.66547744|4.35359205|0.30585106|816.42268164|4.2004846|1722.91207325|18.75269232|270881||3917|4027|3859|1675|4563|3852||116|199|4606|369|488|1029|3196|510|1281|4396|3732|1319|386|1172|4400|4645
1|2071|1541|154|Apartment|42.1034247|-71.2735885|41.26134513|22.5491625|11.58635266|18759742|0.97040195|20.86092115||8.51368122|Very Safe|-0.10944735|9|A-|0.4348856|54.90581804|Expensive|2.22819627|0|0.05263158|1760.39351958|0.62354283|1417.66577163|21.59656698|270881||3503|4387|3753|1744|480|4150||132|1029|4690|1316|3785|1516|2880|3199|5274|3650|990|2450|2027|1373|4484|3410
1|2072|1541|154|Apartment|42.119006|-71.1036499|44.49836287|17.57593943|10.75644645|18759742|16.09241175|16.81450488||8.51368122|Safe|-0.10944735|8|B+|0.66443797|47.00719158|Neutral|5.81522628|0|0.2|1785.98206993|3.93695346|1542.13307132|16.47558737|270881||4318|3668|3548|1779|4145|3586||146|2181|4729|1970|1880|2629|4403|3606|3138|3635|3634|1915|3875|994|4523|2981
1|2081|1541|154|Apartment|42.1466905|-71.2705321|42.56167873|20.14440317|10.36879716|18759742|17.92067778|18.29174575||8.51368122|Very Safe|-0.10944735|10|A|0.79737199|57.42025657|Expensive|2.75665398|0.827712|0.19344262|1089.15601491|0.59319115|1578.5093339|19.24646554|270881||3858|4069|3445|1717|4286|3819||123|494|4657|929|667|1266|3271|2026|3308|4157|942|1766|2004|1213|4451|4297
1|2090|1540|154|Apartment|42.2196452|-71.2167679|44.24628298|14.61785124|8.59934151|18759742|10.89515472|12.62128797||30.90632665|Very Safe|-0.10944735|12|A++|0.7737319|68.63903084|Very Expensive|1.88059582|1.44565836|0.31515152|1468.08996445|2.58083178|1832.040861|13.79135567|270881||4257|3098|2864|1649|3490|2751||4882|281|4576|146|859|508|2573|1671|1165|3848|2943|1049|235|765|4369|3947
1|2093|1541|154|Apartment|42.0526709|-71.356858|41.73357269|23.00519643|14.38999491|1940806|21.70685054|26.14951068||8.51368122|Very Safe|-0.10944735|10|A|0.81876666|57.57852752|Expensive|0.50495587|3.58082813|0.1291866|544.48364825|5.7747934|1205.92822018|27.0279794|270881||3657|4430|4304|4825|4504|4654||125|657|4660|944|514|1255|731|732|4606|4641|4161|3535|716|1665|4454|5096
1|2108|1948|154|Apartment|42.3577577|-71.0649011|35.14168994|3.00772146|2.05042843|18759742|0.1363894|0.34686455||20.98606485|Safe|-0.10944735|12|A++|0.36104881|85.04070304|Very Expensive|0.54643067|0|0.45922747|30145.87925609|1.09313539|2696.25267509|2.95512033|270881||1443|233|192|1614|131|43||1848|2378|4541|27|4261|117|783|2413|238|144|1637|114|3100|61|4334|44
1|2109|1948|154|Apartment|42.3670317|-71.0504935|33.35054654|2.26769545|2.1630943|18759742|0.174197|0.64335301||20.98606485|Safe|-0.10944735|12|A++|0.27670457|69.77385456|Very Expensive|0.4518582|0.16579478|0.57723577|22278.90858224|2.05849315|3030.25290426|2.53771855|270881||903|116|222|1628|151|92||1849|3121|4555|72|4688|468|646|2365|75|207|2582|55|3103|46|4348|48
1|2110|1952|154|Apartment|42.3619623|-71.0478465|53.39529368|2.11637446|2.02009175|18759742|0.18419978|0.57812469||22.81948324|Safe|-0.10944735|12|A++|0.56573369|81.28549838|Very Expensive|0.26988809|0.86907818|0.64034613|13391.68581694|1.92380905|2787.74448704|2.24342288|270881||5145|103|186|1627|157|85||2592|2433|4554|70|2761|179|330|2003|53|427|2469|90|4774|39|4347|171
1|2111|1948|154|Apartment|42.3505176|-71.0590772|33.93885205|2.82321907|1.92694422|18759742|0.27025484|0.66098812||20.98606485|Safe|-0.10944735|11|A+|0.18912648|79.65210929|Very Expensive|0.02633636|0.8669844|0.33808554|29540.38568945|1.03066936|1544.3376933|2.57319597|270881||1064|201|149|1671|196|97||1853|3623|4601|329|4999|216|3|2004|906|149|1538|1912|4214|48|4395|50
1|2113|1948|154|Apartment|42.3653312|-71.0552335|30.33672442|2.49763344|2.15395806|18759742|0.10029223|0.40766942||20.98606485|Safe|-0.10944735|12|A++|0.19083206|59.00033324|Very Expensive|0.18655759|0.08281548|0.11666667|75634.67297028|1.81028268|2039.27532662|2.68569526|270881||348|144|216|1647|120|57||1850|3912|4574|140|4993|1123|190|2390|4800|34|2385|614|1965|50|4367|13
1|2114|1948|154|Apartment|42.3631736|-71.0686464|34.77092448|3.17718355|2.25300938|18759742|0.45040285|0.54245395||20.98606485|Safe|-0.10944735|12|A++|0.21954283|62.9285613|Very Expensive|0.5011895|0.41857867|0.3459854|30226.13564423|1.32883521|2462.56274577|3.25015217|270881||1319|255|254|1651|282|82||1851|3697|4578|157|4911|814|724|2246|840|143|1909|209|3104|76|4371|82
1|2115|1947|154|Apartment|42.337105|-71.1056964|21.74576878|5.37564757|3.01593303|18759742|0.70876417|2.86994581||22.50415241|Safe|-0.10944735|11|A+|0.10848897|66.22930644|Very Expensive|0.78798612|0.34482792|0.22619048|41366.25315191|0.65621848|1746.06060398|4.98835134|270881||74|722|466|1677|381|452||2406|3726|4608|408|5147|647|1196|2284|2622|98|1039|1271|1974|156|4402|133
1|2116|1942|154|Apartment|42.3505793|-71.0763972|37.87763797|3.67440421|2.0268313|18759742|0.63062885|1.10961058||21.42368638|Safe|-0.10944735|12|A++|0.31454793|87.25245075|Very Expensive|0.23347179|0.39094081|0.39725356|36924.27682276|0.37925839|2055.80999143|3.45487018|270881||2401|355|188|1632|343|155||1964|2872|4559|92|4511|73|266|2259|468|114|572|593|5301|84|4352|71
1|2118|1954|154|Apartment|42.3375824|-71.0704819|34.3620523|3.71223605|2.18124409|18759742|1.09585266|1.66376702||27.52115848|Safe|-0.10944735|11|A+|0.31822916|79.46275616|Very Expensive|0.27492551|1.35921077|0.29539952|25579.76874992|0.65025213|1355.84251446|3.20895355|270881||1189|364|231|1679|535|236||4177|4241|4610|421|4494|219|339|1726|1423|168|1028|2742|5151|72|4404|129
1|2119|1954|154|Apartment|42.3240287|-71.0850172|31.76587056|4.8326862|3.14678494|18759742|1.5975246|2.82633294||27.52115848|Less Safe|-0.10944735|8|B+|0.21597883|56.596416|Expensive|1.27079316|0|0.14732143|17779.5893847|1.46088368|1013.02379739|4.19546636|270881||566|584|507|1784|764|445||4180|4734|4735|2129|4926|1333|1889|3701|4306|289|2040|4452|5173|115|4529|376
1|2120|1954|154|Apartment|42.3320903|-71.0965446|25.26859135|5.07323188|2.98155877|18759742|0.62065427|2.72781136||27.52115848|Safe|-0.10944735|9|A-|0.0737321|54.15795322|Expensive|1.08512067|0|0.20231214|24226.32017669|0.88988565|1188.29124438|4.59049256|270881||123|634|452|1749|340|430||4178|4131|4695|1421|5211|1587|1644|3265|3086|186|1368|3607|4230|137|4489|251
1|2121|446|154|Apartment|42.3062667|-71.0858974|32.45486484|5.64214849|4.16545721|18759742|1.74532258|3.96636578||9.38921642|Less Safe|-0.10944735|8|B+|0.19873661|61.71323245|Very Expensive|1.64329572|0|0.13471503|17266.60445164|2.68876592|950.19207111|4.83144212|270881||701|783|943|1774|818|694||207|4836|4723|1825|4974|915|2336|3515|4517|307|3014|4713|4443|147|4517|437
1|2122|1540|154|Apartment|42.2914125|-71.0421575|34.96410804|5.27090764|4.7067005|18759742|2.0349818|4.82122173||30.90632665|Less Safe|-0.10944735|9|A-|0.37328216|53.0107828|Expensive|0.09513549|1.5475696|0.15625|12403.34376294|4.14249336|1564.17929107|4.19297823|270881||1384|690|1190|1751|926|874||4894|4603|4697|1459|4181|1744|59|1611|4108|470|3714|1819|4465|114|4491|371
1|2124|1540|154|Apartment|42.2858047|-71.0705705|33.14458667|6.2587851|5.19039141|18759742|3.00286366|5.16704906||30.90632665|Less Safe|-0.10944735|8|B+|0.36243112|50.98108945|Expensive|1.29693779|0|0.14235501|18723.95427634|4.12199772|1525.59840651|5.26684662|270881||853|960|1416|1785|1320|962||4899|4824|4736|2156|4244|2031|1921|3718|4387|258|3704|1978|5230|167|4530|538
1|2125|1954|154|Apartment|42.3156824|-71.0555547|32.61698571|4.12016657|3.22950639|18759742|2.13226435|3.07263767||27.52115848|Less Safe|-0.10944735|9|A-|0.30063156|50.75403135|Expensive|0.23037287|1.88369156|0.16593886|16230.14512912|2.3388462|1539.92844935|3.21326625|270881||742|441|542|1763|966|502||4179|4622|4711|1585|4590|2060|255|1463|3928|338|2765|1929|4152|73|4505|524
1|2126|1540|154|Apartment|42.2742272|-71.0974228|36.52973343|7.69552688|6.29118626|18759742|2.08194276|6.25070055||30.90632665|Less Safe|-0.10944735|8|B+|0.39045571|46.10132319|Neutral|2.40584649|0|0.11219512|14316.15628296|4.88684564|1630.31795031|6.75736282|270881||1922|1371|1913|1790|947|1194||4900|4788|4745|2464|4081|2802|3014|3893|4857|391|3956|1577|4813|255|4539|826
